Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Myc Targets V1	13/200	8.97654632336119e-07	3.7701494558117e-05	6.02105910747243	83.8340987057264	RPL22;RPL14;RPL18;RPL6;RPL34;PABPC1;NPM1;RACK1;RPS6;RPS5;RPS2;RPS3;EEF1B2	1	MSigDB_Hallmark_2020
TNF-alpha Signaling via NF-kB	12/200	5.43549423054244e-06	0.000114145378841391	5.50370231511857	66.7189621246454	GPR183;JUNB;SGK1;BTG1;SOCS3;IFNGR2;SPSB1;IL6ST;SLC2A3;SNN;TNFAIP8;KLF2	2	MSigDB_Hallmark_2020
p53 Pathway	10/200	0.000152554803237515	0.00160182543399391	4.49804642610894	39.5287719931196	APP;RPL18;RPL36;RPS12;BTG1;LDHB;RACK1;DGKA;DCXR;DDIT4	3	MSigDB_Hallmark_2020
Allograft Rejection	10/200	0.000152554803237515	0.00160182543399391	4.49804642610894	39.5287719931196	FYB1;RPL9;RPL39;CD28;NPM1;IFNGR2;RPS9;RPS3A;LTB;ITGB2	3	MSigDB_Hallmark_2020
Estrogen Response Early	9/200	0.000697787327048376	0.00586141354720636	4.00933302982017	29.1382134546544	UGCG;SVIL;IL6ST;FKBP5;ABLIM1;IGFBP4;FCMR;TIAM1;ADD3	5	MSigDB_Hallmark_2020
IL-2/STAT5 Signaling	8/199	0.00277639781230394	0.0194347846861276	3.54842365313569	20.8881540207979	RHOH;CTLA4;CCR4;SELL;SLC2A3;ITGA6;TIAM1;LTB	6	MSigDB_Hallmark_2020
IL-6/JAK/STAT3 Signaling	5/87	0.003899443387822	0.023396660326932	5.12794454867626	28.4443056478889	IL6ST;SOCS3;IFNGR2;STAT3;LTB	7	MSigDB_Hallmark_2020
Androgen Response	5/100	0.00701595729096783	0.0368337757775811	4.42330184435448	21.9376667739463	ACTN1;FKBP5;ARID5B;SGK1;TNFAIP8	8	MSigDB_Hallmark_2020
Estrogen Response Late	7/200	0.0104333434791428	0.0486889362359997	3.0591388243702	13.9580810750371	SGK1;IL6ST;FKBP5;IGFBP4;DCXR;TIAM1;ADD3	9	MSigDB_Hallmark_2020
Apical Surface	3/44	0.0155678449612383	0.0653849488372008	6.11409673418768	25.4502193742765	MAL;APP;LYPD3	10	MSigDB_Hallmark_2020
Angiogenesis	2/36	0.0687139407674206	0.258713237418654	4.89625217175478	13.1111996256236	PTK2;APP	11	MSigDB_Hallmark_2020
Wnt-beta Catenin Signaling	2/42	0.0896987593491108	0.258713237418654	4.16054852320675	10.0323237521853	TCF7;LEF1	12	MSigDB_Hallmark_2020
Myogenesis	5/200	0.0923975847923763	0.258713237418654	2.1439842209073	5.10622953748464	APP;PKIA;FXYD1;SVIL;ABLIM1	13	MSigDB_Hallmark_2020
Apical Junction	5/200	0.0923975847923763	0.258713237418654	2.1439842209073	5.10622953748464	ACTN1;FYB1;PTK2;ICAM2;LDLRAP1	13	MSigDB_Hallmark_2020
Inflammatory Response	5/200	0.0923975847923763	0.258713237418654	2.1439842209073	5.10622953748464	IFITM1;GPR183;CCR7;IFNGR2;SELL	13	MSigDB_Hallmark_2020
UV Response Up	4/158	0.121372445460414	0.315076747682563	2.16711798839458	4.57021648691186	PLCL1;IL6ST;JUNB;BTG1	16	MSigDB_Hallmark_2020
Apoptosis	4/161	0.12753106453818	0.315076747682563	2.12538284320369	4.37700343931883	CDC25B;APP;LEF1;PTK2	17	MSigDB_Hallmark_2020
TGF-beta Signaling	2/54	0.136133107987625	0.317643918637793	3.19847452125933	6.37814884648848	IFNGR2;JUNB	18	MSigDB_Hallmark_2020
Unfolded Protein Response	3/113	0.153261355532123	0.338788259597324	2.27091679506934	4.25935563258422	RPS14;NPM1;DDIT4	19	MSigDB_Hallmark_2020
Mitotic Spindle	4/199	0.215254967177082	0.415727952236172	1.70788870703764	2.62320101940934	NET1;SSH2;PXN;TIAM1	20	MSigDB_Hallmark_2020
Interferon Gamma Response	4/200	0.217762260695138	0.415727952236172	1.69908814589666	2.59000732348088	BTG1;SOCS3;STAT3;ARID5B	21	MSigDB_Hallmark_2020
mTORC1 Signaling	4/200	0.217762260695138	0.415727952236172	1.69908814589666	2.59000732348088	SLC2A3;DDIT4;ITGB2;ADD3	21	MSigDB_Hallmark_2020
UV Response Dn	3/144	0.247545884780185	0.452040311337729	1.76884240894338	2.46958581681267	RUNX1;ICA1;ADD3	23	MSigDB_Hallmark_2020
Notch Signaling	1/32	0.319551724160413	0.542701164201257	2.67416644076986	3.05078568607443	MAML2	24	MSigDB_Hallmark_2020
Interferon Alpha Response	2/97	0.323036407262653	0.542701164201257	1.74692427270708	1.97400738888326	IFITM1;SELL	25	MSigDB_Hallmark_2020
Pperoxisome	2/104	0.35352209539244	0.571074154095481	1.62645817820799	1.69120632504654	EPHX2;PABPC1	26	MSigDB_Hallmark_2020
Bile Acid Metabolism	2/112	0.387755975619387	0.600304129410303	1.50755657844265	1.42822754327776	EPHX2;SULT1B1	27	MSigDB_Hallmark_2020
Hypoxia	3/200	0.428788663864502	0.600304129410303	1.26241073733115	1.06899818506931	BTG1;SLC2A3;DDIT4	28	MSigDB_Hallmark_2020
Xenobiotic Metabolism	3/200	0.428788663864502	0.600304129410303	1.26241073733115	1.06899818506931	SPINT2;IGFBP4;DCXR	28	MSigDB_Hallmark_2020
KRAS Signaling Dn	3/200	0.428788663864502	0.600304129410303	1.26241073733115	1.06899818506931	LYPD3;SGK1;SNN	28	MSigDB_Hallmark_2020
Reactive Oxygen Species Pathway	1/49	0.445555797119872	0.603656241259181	1.72557773109244	1.39501362615859	JUNB	31	MSigDB_Hallmark_2020
Myc Targets V2	1/58	0.502557898355614	0.659607241591744	1.45245466607696	0.999353335672927	NPM1	32	MSigDB_Hallmark_2020
Protein Secretion	1/96	0.685532968870329	0.808181283535971	0.869792127377267	0.328397573144205	ICA1	33	MSigDB_Hallmark_2020
Complement	2/200	0.692726814459404	0.808181283535971	0.833780846439074	0.306097261351199	CTSL;CPM	34	MSigDB_Hallmark_2020
Epithelial Mesenchymal Transition	2/200	0.692726814459404	0.808181283535971	0.833780846439074	0.306097261351199	SERPINE2;IGFBP4	34	MSigDB_Hallmark_2020
KRAS Signaling Up	2/200	0.692726814459404	0.808181283535971	0.833780846439074	0.306097261351199	LY96;ITGB2	34	MSigDB_Hallmark_2020
PI3K/AKT/mTOR  Signaling	1/105	0.717935869876259	0.814954230670348	0.794158047834518	0.263164148231554	TIAM1	37	MSigDB_Hallmark_2020
G2-M Checkpoint	1/200	0.910767523892623	0.910767523892623	0.413031544276002	0.0386050680400187	CDC25B	38	MSigDB_Hallmark_2020
Adipogenesis	1/200	0.910767523892623	0.910767523892623	0.413031544276002	0.0386050680400187	EPHX2	38	MSigDB_Hallmark_2020
E2F Targets	1/200	0.910767523892623	0.910767523892623	0.413031544276002	0.0386050680400187	CDC25B	38	MSigDB_Hallmark_2020
Oxidative Phosphorylation	1/200	0.910767523892623	0.910767523892623	0.413031544276002	0.0386050680400187	LDHB	38	MSigDB_Hallmark_2020
Glycolysis	1/200	0.910767523892623	0.910767523892623	0.413031544276002	0.0386050680400187	DDIT4	38	MSigDB_Hallmark_2020
