# factor-levels: seurat_clusters=c1|c2|c3|c4|c5|c6|c7|c8|c9|c10

p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
2.64569590975194e-11	6.58164134306861	0.046	0	3.50395966287547e-07	LINC01281	c3
6.15072435603359e-15	6.51208666076568	0.067	0.001	8.14601933713089e-11	CD200	c3
1.2103596463714e-06	6.26576192472735	0.024	0	0.0160300031565428	LINC01727	c3
1.20803755869577e-08	6.21990657939219	0.034	0	0.000159992494273668	LINC01336	c3
5.59681379477297e-08	6.0529224584134	0.03	0	0.000741242018979732	GCNT4	c3
1.97722688530469e-50	5.90808889511614	0.244	0.006	2.61863928689753e-46	CXCR5	c3
2.52594072982434e-40	5.6675490240801	0.204	0.007	3.34535590257936e-36	TSHZ2	c3
1.2103596463714e-06	5.54604110344897	0.024	0	0.0160300031565428	AC012368.1	c3
1.64728917557621e-61	5.52706719474903	0.302	0.009	2.18166978413313e-57	ACTN1	c3
1.19398540609453e-07	5.16936407592127	0.034	0.001	0.00158131427183159	LINC02295	c3
1.99572669066112e-27	5.16435685704735	0.14	0.005	2.64314042911159e-23	HRH2	c3
1.97030916988209e-21	5.10029966676308	0.113	0.005	2.60947746459184e-17	ANKRD55	c3
2.36152395274474e-11	4.89733702641841	0.055	0.002	3.12760232301514e-07	PTK2	c3
3.38375699473961e-20	4.84837511036714	0.104	0.004	4.48144776383314e-16	ADTRP	c3
5.65701034236834e-07	4.66841332520626	0.03	0.001	0.00749214449743264	CPM	c3
1.16653111721487e-90	4.66615629192265	0.466	0.024	1.54495381163938e-86	SELL	c3
2.69488766205179e-08	4.55205229304434	0.037	0.001	0.000356910921962139	MEOX1	c3
2.37449294994851e-11	4.52679074489227	0.055	0.002	3.14477846291181e-07	MTUS1	c3
4.33375833709832e-08	4.44535327101241	0.04	0.002	0.000573962954165302	SGPP2	c3
2.50896674195075e-35	4.36400322984814	0.201	0.012	3.32287555303958e-31	TIAM1	c3
8.24942371130456e-07	4.2060474430353	0.034	0.002	0.0109255367632518	SULT1B1	c3
4.33375833709832e-08	4.12388591956661	0.04	0.002	0.000573962954165302	HSF5	c3
2.60593721563616e-11	3.96562813258374	0.055	0.002	3.45130324838853e-07	AC004585.1	c3
6.43674718984848e-08	3.82646784532611	0.046	0.004	0.000852482797823532	DBNDD1	c3
8.63504514090949e-07	3.81783605290612	0.034	0.002	0.0114362537846205	AC233976.1	c3
1.03292251458902e-37	3.81231179290457	0.241	0.022	1.36800257832169e-33	SCML1	c3
1.21545490554003e-26	3.67901005527832	0.177	0.018	1.60974847689721e-22	LINC01891	c3
3.62213333267207e-112	3.61564730496067	0.707	0.104	4.7971533857909e-108	CCR7	c3
5.91979185379603e-11	3.61555891102809	0.076	0.009	7.84017233116746e-07	IGFBP4	c3
1.56823146359762e-22	3.51917249885083	0.165	0.021	2.07696575038869e-18	BEX3	c3
1.11674333596291e-17	3.49413110566382	0.119	0.012	1.47901487414927e-13	CSGALNACT1	c3
9.71995569143292e-07	3.44627437701533	0.046	0.006	0.0128731093177338	SERPINE2	c3
8.93004437230615e-22	3.40353991466105	0.189	0.033	1.18269507666823e-17	TBC1D4	c3
8.48497899533738e-30	3.26764362733372	0.229	0.031	1.12375061814248e-25	LYPD3	c3
1.19320906291864e-11	3.05531148722272	0.088	0.012	1.58028608292944e-07	PLCL1	c3
7.48784891385908e-10	3.05393293554347	0.088	0.017	9.91690710151497e-06	ICA1	c3
4.84822598894221e-08	3.03611610787772	0.073	0.015	0.000642099049975507	FOXP3	c3
2.03557094574944e-79	3.01929315662351	0.616	0.119	2.69591016055056e-75	LEF1	c3
1.43868751736191e-15	3.01101901188005	0.134	0.023	1.90539774799412e-11	MDS2	c3
1.73955279639746e-12	2.95449558943167	0.101	0.016	2.3038637235488e-08	FAM184A	c3
8.43276103500352e-48	2.85670824342461	0.47	0.118	1.11683487147587e-43	PASK	c3
4.41028288225515e-14	2.79672285713927	0.131	0.025	5.84097864925872e-10	LY96	c3
1.15843234847319e-28	2.7194508241317	0.25	0.043	1.53422780231789e-24	TRABD2A	c3
3.30789076950597e-36	2.70607487725529	0.32	0.058	4.38097053513371e-32	IL6R	c3
4.35282289747355e-07	2.66388967473363	0.07	0.016	0.00576487864541397	RALGPS2	c3
1.9381278015372e-21	2.61297530092707	0.22	0.048	2.56685646035587e-17	AC119396.1	c3
8.44888941542802e-14	2.60622147214533	0.137	0.028	1.11897091417929e-09	FHIT	c3
