p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
2.09958889112695e-188	4.78640918946258	0.942	0.043	2.78069552740854e-184	CD8B	c2
5.33731519256484e-183	4.82101701484759	0.962	0.1	7.06874024103288e-179	CD8A	c2
2.30676990099297e-181	9.13407181581223	0.829	0.013	3.05508605687509e-177	GZMB	c2
4.7840023581471e-167	7.08339686336101	0.798	0.022	6.33593272313002e-163	LINC02446	c2
2.00160229877615e-163	4.95748492546578	0.986	0.215	2.65092208449913e-159	NKG7	c2
1.03055907935679e-159	4.98502842578247	0.846	0.06	1.36487244470014e-155	HLA-DRB1	c2
8.55031964784972e-152	4.55699082131279	0.935	0.169	1.13240433416122e-147	GZMA	c2
1.02876790724172e-148	5.9659996475743	0.729	0.018	1.36250021635093e-144	KLRD1	c2
4.26785232552242e-147	4.10842115671703	0.842	0.071	5.65234361992189e-143	CD38	c2
1.66876470454161e-146	5.09934406190971	0.702	0.011	2.21011197469491e-142	HLA-DRA	c2
1.84915277526924e-139	4.77301455773395	0.76	0.042	2.44901793556658e-135	DUSP4	c2
7.64732843823302e-136	4.80227979288149	0.767	0.054	1.01281217835958e-131	CLIC3	c2
1.19029675117277e-133	3.11765205544889	1	0.574	1.57642901725322e-129	CCL5	c2
1.34841148019785e-129	3.72581310429526	0.839	0.107	1.78583616437403e-125	MIR4435-2HG	c2
4.91182683366442e-128	4.18138069832433	0.764	0.072	6.50522345850516e-124	HLA-DPB1	c2
8.14835982471518e-128	-1.06829609493263	1	0.998	1.07916877518528e-123	EEF1A1	c2
4.38458734026704e-126	4.0344465807678	0.873	0.161	5.80694747344967e-122	LAG3	c2
1.0933567213669e-124	6.30734136394427	0.637	0.019	1.44804164177833e-120	GZMH	c2
1.29149160732354e-123	3.51286733903114	0.938	0.258	1.7104514847393e-119	PRF1	c2
1.82685953307195e-122	-1.02910592907087	1	0.999	2.41949276560049e-118	RPL10	c2
2.14462214272393e-122	-0.99905243170294	1	0.998	2.84033756582357e-118	RPL30	c2
8.11274601684343e-122	-1.08283910409759	1	0.999	1.07445208247074e-117	RPL32	c2
1.09411139104049e-117	-1.08714012983583	0.997	1	1.44904112629402e-113	RPS12	c2
1.24069473186588e-117	-1.0486642685088	0.997	1	1.64317610288317e-113	RPS3A	c2
1.05981161154764e-116	-0.917208088269618	1	0.999	1.40361449833369e-112	RPS27A	c2
